id,date_gmt,time_gmt,lon,lat,quality_flag,radiance,zone
4186,20240821,1743,101.0993,1.09,1,38.367,Malacca Strait
4187,20240415,1920,137.1949,-7.2636,3,26.155,Arafura Sea
4188,20240509,1919,136.8477,-7.2255,2,19.714,Arafura Sea
4189,20240513,1950,100.3532,3.7968,1,28.667,Malacca Strait
4190,20240626,1341,134.7452,-5.7585,1,7.637,Arafura Sea
4191,20240726,1854,119.0512,-1.0844,3,27.998,Celebes Sea
4192,20241013,1251,120.8752,2.594,1,26.208,Celebes Sea
4193,20240327,0450,97.9739,-4.0682,2,7.722,Indian Ocean
4194,20241105,0831,137.5495,-5.1009,1,7.3,Arafura Sea
4195,20240823,1703,98.8125,-7.9611,3,49.072,Indian Ocean
4196,20240810,2233,133.4503,-6.9413,8,48.201,Arafura Sea
4197,20240611,1851,100.9784,3.7847,1,45.711,Malacca Strait
4198,20241127,2123,103.1022,2.9878,8,41.371,Malacca Strait
4199,20240112,1047,101.5415,3.031,1,7.022,Malacca Strait
4200,20240521,0816,102.9944,2.955,8,11.134,Malacca Strait
4201,20240614,0327,100.8968,2.4007,1,18.079,Malacca Strait
4202,20240110,0443,115.1967,-1.9346,1,25.75,South China Sea
4203,20240605,0105,101.8237,1.2993,1,31.763,Malacca Strait
4204,20241101,1040,114.7971,-5.9572,1,5.513,Java Sea
4205,20240118,0212,114.1539,-5.358,2,45.666,Java Sea
4206,20240814,1313,114.3862,0.0042,3,9.715,South China Sea
4207,20240505,0606,102.3642,3.15,1,0.577,Malacca Strait
4208,20241003,2302,114.8719,-4.5988,8,2.389,Java Sea
4209,20240615,2058,112.222,-5.4138,3,15.126,Java Sea
4210,20240111,0445,111.6579,0.7088,1,9.419,South China Sea
4211,20240507,1032,121.1461,3.7449,8,41.171,Celebes Sea
4212,20240816,2346,114.5952,-6.9813,8,18.631,Java Sea
4213,20240305,0337,110.9967,-6.9675,1,23.061,Java Sea
4214,20240210,1453,103.7434,3.4693,1,8.172,Malacca Strait
4215,20240508,0227,108.5788,-6.6212,1,20.856,Java Sea
4216,20240703,1321,100.1729,1.665,10,25.755,Malacca Strait
4217,20240611,0408,100.5822,2.3611,1,44.765,Malacca Strait
4218,20241202,0420,135.8363,-5.4334,1,6.08,Arafura Sea
4219,20241114,1727,114.7212,-4.2897,1,29.163,Java Sea
4220,20240303,2254,103.8277,3.3178,2,19.462,Malacca Strait
4221,20240412,0614,113.3895,1.8612,2,38.132,South China Sea
4222,20240517,0944,97.1336,-4.6748,3,16.324,Indian Ocean
4223,20240115,1809,114.0944,-6.0075,1,43.104,Java Sea
4224,20240313,2147,134.5904,-8.4084,1,26.652,Arafura Sea
4225,20240219,0002,103.7154,1.9928,1,15.577,Malacca Strait
4226,20241210,1749,113.872,-2.6112,2,16.145,South China Sea
4227,20240624,0726,109.5495,-6.1467,1,10.553,Java Sea
4228,20240623,0944,110.21,-4.874,1,43.59,Java Sea
4229,20240213,0859,113.7374,-4.3009,1,22.724,Java Sea
4230,20240127,2303,119.7336,2.7177,1,6.01,Celebes Sea
4231,20240318,2114,112.9263,-4.3785,8,43.199,Java Sea
4232,20240803,1454,102.0207,-6.173,2,27.184,Indian Ocean
4233,20240812,0106,100.4338,2.1358,1,24.932,Malacca Strait
4234,20240401,2203,139.7751,-5.9031,1,34.439,Arafura Sea
4235,20240720,1745,139.2474,-6.6414,1,32.698,Arafura Sea
4236,20240521,1538,100.8475,3.6681,1,35.813,Malacca Strait
4237,20241223,2055,110.0998,-5.8429,1,18.07,Java Sea
4238,20240615,0054,113.1804,-5.2872,2,47.055,Java Sea
4239,20240706,0056,101.4747,2.7296,1,32.578,Malacca Strait
4240,20240804,1810,102.6102,3.1637,2,20.828,Malacca Strait
4241,20241113,2304,139.8474,-5.6792,8,6.503,Arafura Sea
4242,20240201,1950,103.443,1.0599,8,11.404,Malacca Strait
4243,20240528,1835,113.2887,-2.592,1,3.829,South China Sea
4244,20240316,2210,100.196,1.5889,1,26.605,Malacca Strait
4245,20241217,1431,103.376,3.005,1,42.631,Malacca Strait
4246,20240805,2208,133.5924,-6.3159,1,44.107,Arafura Sea
4247,20241125,2325,111.9422,-5.7196,2,15.642,Java Sea
4248,20240620,1151,111.436,-6.3932,1,28.365,Java Sea
4249,20240112,0323,112.1499,-6.4983,10,20.363,Java Sea
4250,20241222,1446,114.564,0.4136,3,26.767,South China Sea
4251,20240812,0347,134.223,-8.8205,1,13.651,Arafura Sea
4252,20240412,1708,112.7245,0.8338,1,36.676,South China Sea
4253,20240516,1423,101.9866,2.5288,2,43.234,Malacca Strait
4254,20240621,1734,122.1148,2.0686,1,12.142,Celebes Sea
4255,20240206,1102,102.3148,2.409,1,42.196,Malacca Strait
4256,20240514,2009,119.3079,0.2798,2,19.385,Celebes Sea
4257,20241019,0615,102.3093,2.7058,1,34.073,Malacca Strait
4258,20240818,0641,108.5341,-4.706,1,19.969,Java Sea
4259,20240812,0753,113.5849,-4.8289,1,16.908,Java Sea
4260,20241109,1716,100.6867,1.4073,10,24.263,Malacca Strait
4261,20241028,2118,109.3041,-6.5271,2,37.427,Java Sea
4262,20240305,1828,109.6153,-4.0793,1,32.417,Java Sea
4263,20240419,2046,120.6782,3.5962,1,40.65,Celebes Sea
4264,20240111,1044,103.346,2.9325,10,33.178,Malacca Strait
4265,20240810,0608,138.4668,-6.7498,1,33.631,Arafura Sea
4266,20240417,2244,112.4852,-6.3808,1,16.856,Java Sea
4267,20240806,0132,103.4282,1.4222,2,2.215,Malacca Strait
4268,20240615,2026,135.6637,-6.1927,1,9.729,Arafura Sea
4269,20240718,1250,119.9854,1.4597,8,23.3,Celebes Sea
4270,20240113,1814,111.646,-6.0537,3,38.814,Java Sea
4271,20240202,2219,123.5793,-0.4039,1,7.722,Celebes Sea
4272,20241007,1137,102.9947,2.4218,1,7.938,Malacca Strait
4273,20240217,1739,97.0112,-4.746,8,21.075,Indian Ocean
4274,20240325,2023,113.6021,-2.3183,2,22.691,South China Sea
4275,20240921,0220,98.6811,-7.4666,1,35.974,Indian Ocean
4276,20240702,2053,109.3206,-5.6258,1,20.896,Java Sea
4277,20240310,1018,115.9091,-2.0318,8,21.103,South China Sea
4278,20240411,2224,114.3842,-4.1155,1,31.338,Java Sea
4279,20240501,1505,134.0086,-8.0002,8,37.662,Arafura Sea
4280,20240702,1953,110.0657,-6.1714,8,46.346,Java Sea
4281,20240702,0733,100.1983,2.986,8,42.735,Malacca Strait
4282,20240604,1208,111.0905,-4.0144,1,4.191,Java Sea
4283,20240106,0506,122.6907,2.4413,1,24.636,Celebes Sea
4284,20241011,1353,101.5319,1.1248,1,4.752,Malacca Strait
4285,20240407,2125,139.3514,-7.9207,1,18.303,Arafura Sea
4286,20241026,0227,109.2643,-0.9567,1,34.984,South China Sea
4287,20241004,2130,112.9673,-0.3645,1,27.666,South China Sea
4288,20240519,0552,122.5194,-0.9339,1,29.452,Celebes Sea
4289,20240319,1817,112.799,-5.0488,8,25.437,Java Sea
4290,20240427,1644,109.9897,-4.7468,10,35.312,Java Sea
4291,20240528,0509,101.6486,-6.0976,1,0.783,Indian Ocean
4292,20240215,0909,109.136,-4.8682,8,3.056,Java Sea
4293,20240720,1633,102.1728,-5.4908,2,19.855,Indian Ocean
4294,20240905,1451,101.1892,1.2223,1,30.193,Malacca Strait
4295,20240620,0319,110.6991,-4.3393,8,47.851,Java Sea
4296,20240607,0435,137.037,-5.0154,3,32.904,Arafura Sea
4297,20240605,0625,108.8854,-2.6302,1,41.527,South China Sea
4298,20240506,1745,119.8541,3.7879,1,48.656,Celebes Sea
4299,20241209,1225,134.0329,-6.0939,1,24.092,Arafura Sea
4300,20240105,1053,109.6989,-4.6589,1,48.392,Java Sea
4301,20240826,0130,109.4303,0.2214,8,19.551,South China Sea
4302,20240421,2042,100.5385,3.7561,8,29.707,Malacca Strait
4303,20240723,1219,122.199,3.4596,8,3.065,Celebes Sea
4304,20240828,0428,123.3826,3.191,1,32.689,Celebes Sea
4305,20240108,0656,110.0448,-4.9356,2,39.673,Java Sea
4306,20241023,1509,108.168,1.0393,10,14.541,South China Sea
4307,20240314,1104,103.8985,2.034,1,22.125,Malacca Strait
4308,20240419,0554,116.8991,0.5557,1,22.003,South China Sea
4309,20241018,1014,138.2741,-6.1468,2,28.0,Arafura Sea
4310,20240919,0641,111.8593,-4.6149,8,9.989,Java Sea
4311,20240921,1330,134.1649,-5.6632,2,44.29,Arafura Sea
4312,20240412,1414,133.2781,-8.2774,3,4.414,Arafura Sea
4313,20240224,1337,120.8361,-0.5884,2,9.761,Celebes Sea
4314,20241215,2300,109.3382,-6.2517,1,40.847,Java Sea
4315,20240812,0035,104.9733,-8.9835,3,45.982,Indian Ocean
4316,20241020,1222,101.5307,-5.7069,1,23.075,Indian Ocean
4317,20240208,1751,122.5217,0.4876,8,16.605,Celebes Sea
4318,20240518,0817,119.3648,2.6869,3,37.539,Celebes Sea
4319,20240207,0647,110.5955,-6.0016,3,16.707,Java Sea
4320,20240422,2258,110.059,-5.2545,1,37.509,Java Sea
4321,20240810,1014,97.796,-6.0167,1,48.878,Indian Ocean
4322,20240624,1954,111.86,-0.5886,1,17.091,South China Sea
4323,20240305,0726,108.4542,-6.2879,1,43.376,Java Sea
4324,20240123,0652,102.0093,3.4295,8,34.082,Malacca Strait
4325,20240903,1450,113.7788,-6.6639,1,43.724,Java Sea
4326,20240412,0947,113.8846,0.4212,2,34.259,South China Sea
4327,20240203,0520,139.1413,-5.1831,1,47.426,Arafura Sea
4328,20240403,0253,103.0297,2.4941,1,47.722,Malacca Strait
4329,20240917,1215,114.9162,-4.307,1,3.165,Java Sea
4330,20241009,2101,103.0674,3.3444,8,12.126,Malacca Strait
4331,20240423,1323,97.7642,-4.9942,1,35.906,Indian Ocean
4332,20240905,0916,139.4239,-8.484,1,1.675,Arafura Sea
4333,20240703,1330,108.3188,-5.4466,2,26.881,Java Sea
4334,20240210,1830,122.1617,-0.8977,2,43.163,Celebes Sea
4335,20240109,0642,109.8866,-2.2298,2,25.031,South China Sea
4336,20240202,1355,109.4345,-6.0837,1,2.727,Java Sea
4337,20240121,0907,113.9042,-6.9942,1,12.103,Java Sea
4338,20240505,0148,103.8402,2.3656,3,48.801,Malacca Strait
4339,20241012,1344,112.7667,-4.963,3,23.481,Java Sea
4340,20240223,1638,136.4238,-5.8204,8,44.616,Arafura Sea
4341,20240928,1430,121.9103,0.9809,1,36.91,Celebes Sea
4342,20240815,2150,103.9181,-7.9113,1,11.048,Indian Ocean
4343,20241015,2010,121.6652,1.4426,2,2.565,Celebes Sea
4344,20240219,0847,120.1241,-0.3505,1,25.314,Celebes Sea
4345,20241226,1414,103.4679,-8.5775,8,14.387,Indian Ocean
4346,20241022,1246,123.4941,-1.8163,3,34.028,Celebes Sea
4347,20240826,1039,112.4358,-6.6792,2,10.039,Java Sea
4348,20240608,2108,122.8362,1.236,1,2.132,Celebes Sea
4349,20240419,0543,103.6179,-5.9952,1,28.395,Indian Ocean
4350,20240628,1300,114.6021,-6.3163,8,7.443,Java Sea
4351,20240607,1417,111.2778,-5.0953,2,9.703,Java Sea
4352,20240624,1043,135.4246,-6.2702,3,16.321,Arafura Sea
4353,20240923,1829,113.3152,-6.892,2,23.665,Java Sea
4354,20241006,2046,103.9962,-6.3098,3,7.203,Indian Ocean
4355,20241202,1443,97.8468,-4.3751,3,33.471,Indian Ocean
4356,20240516,0250,97.1733,-5.2195,10,9.102,Indian Ocean
4357,20240818,2217,102.7523,2.1012,1,5.192,Malacca Strait
4358,20240914,1333,116.5731,2.9134,1,21.213,South China Sea
4359,20240510,1516,98.1915,-6.833,1,28.366,Indian Ocean
4360,20240217,1400,100.3287,3.4156,1,11.931,Malacca Strait
4361,20240522,0948,111.2427,-6.859,1,1.943,Java Sea
4362,20240725,1639,110.1557,-5.8714,2,43.806,Java Sea
4363,20241102,0603,134.7946,-5.7549,2,13.409,Arafura Sea
4364,20240815,1947,101.1074,-8.4945,2,25.26,Indian Ocean
4365,20241006,0918,119.7137,0.4237,1,42.826,Celebes Sea
4366,20240103,1618,114.5036,-4.9597,1,12.631,Java Sea
4367,20241213,1150,113.6985,-4.233,1,6.673,Java Sea
4368,20240802,0015,102.3787,3.6926,1,45.225,Malacca Strait
4369,20240613,2101,100.7912,3.5286,1,48.639,Malacca Strait
4370,20240705,1041,138.4743,-7.6776,1,33.752,Arafura Sea
4371,20240221,0253,108.5113,-5.9903,1,46.048,Java Sea
4372,20240804,0741,108.9626,-5.8625,3,29.361,Java Sea
4373,20240303,2110,108.2313,-4.3866,1,32.513,Java Sea
4374,20240424,1135,103.7098,2.962,8,13.643,Malacca Strait
4375,20240704,2148,113.4247,-6.6402,1,31.248,Java Sea
4376,20240726,2217,135.1776,-6.0618,1,42.625,Arafura Sea
4377,20240618,0408,100.8386,3.2896,1,36.132,Malacca Strait
4378,20241019,2102,119.3001,-1.3612,1,9.557,Celebes Sea
4379,20241008,1144,109.364,-5.3345,2,10.71,Java Sea
4380,20241106,1621,139.5307,-7.667,2,1.887,Arafura Sea
4381,20241222,1643,110.8454,2.2372,1,44.185,South China Sea
4382,20240526,0922,121.2553,-0.7291,8,9.451,Celebes Sea
4383,20240510,0816,136.3135,-7.0454,2,39.819,Arafura Sea
4384,20240102,1336,110.1428,-6.1531,1,26.838,Java Sea
4385,20240705,2323,119.6786,-0.2141,2,40.408,Celebes Sea
4386,20240912,2041,112.4716,0.5622,8,40.321,South China Sea
4387,20240501,1423,108.7047,-6.6361,1,13.037,Java Sea
4388,20240103,1353,102.8491,-5.9847,1,49.586,Indian Ocean
4389,20241124,0828,115.3283,-2.152,1,28.401,South China Sea
4390,20240223,1507,100.5443,3.0053,1,34.439,Malacca Strait
4391,20241127,0744,134.5232,-7.5131,3,38.961,Arafura Sea
4392,20240909,0829,112.7179,-5.2075,8,28.062,Java Sea
4393,20240226,1516,102.7427,1.7284,2,28.71,Malacca Strait
4394,20241023,2345,135.3529,-5.8062,8,31.347,Arafura Sea
4395,20240315,2306,114.5974,2.2551,1,24.904,South China Sea
4396,20240315,2314,114.1295,2.179,1,7.07,South China Sea
4397,20240307,1925,112.7794,-4.2933,10,43.194,Java Sea
4398,20240727,0849,100.8064,-8.4882,3,33.483,Indian Ocean
4399,20240622,1110,99.2253,-4.3849,1,27.845,Indian Ocean
4400,20240112,0045,108.5562,-6.6317,8,43.538,Java Sea
4401,20240825,2040,113.0292,-6.5142,1,17.256,Java Sea
4402,20241205,1457,103.1726,3.7962,3,21.29,Malacca Strait
4403,20240411,2258,101.0916,1.6188,1,37.724,Malacca Strait
4404,20241226,0433,116.953,-0.2592,3,48.188,South China Sea
4405,20240227,1100,122.8487,1.4708,1,7.329,Celebes Sea
4406,20240507,2044,111.0872,-6.5046,2,26.335,Java Sea
4407,20240607,1557,101.554,-5.0635,1,18.145,Indian Ocean
4408,20240118,1804,114.7871,-5.9317,2,28.028,Java Sea
4409,20240602,1553,112.6569,-5.295,2,12.03,Java Sea
4410,20240320,1556,103.3184,1.6832,10,47.352,Malacca Strait
4411,20240125,0529,102.9366,-6.414,2,33.657,Indian Ocean
4412,20241201,1634,101.8523,-4.8527,1,35.951,Indian Ocean
4413,20240118,2005,108.4115,-6.5478,2,43.635,Java Sea
4414,20240512,0541,97.9699,-6.0783,1,35.134,Indian Ocean
4415,20240403,1058,122.8621,-1.2116,8,39.098,Celebes Sea
4416,20240215,1139,122.6079,3.6765,1,1.963,Celebes Sea
4417,20240918,0155,108.0963,-4.1922,3,0.65,Java Sea
4418,20240106,2314,123.6948,0.7891,1,46.671,Celebes Sea
4419,20240821,1150,111.5927,-5.3612,2,24.487,Java Sea
4420,20240119,1006,102.1648,3.8485,2,15.531,Malacca Strait
4421,20240308,1218,112.3303,-4.2738,1,34.019,Java Sea
4422,20240604,1718,109.2459,-5.7123,8,38.475,Java Sea
4423,20240421,1742,110.1593,-4.0971,1,16.536,Java Sea
4424,20240705,0324,114.681,-6.2222,1,13.409,Java Sea
4425,20241010,0356,110.0713,-4.3905,1,46.112,Java Sea
4426,20240115,1735,139.2066,-7.2035,8,33.765,Arafura Sea
4427,20241227,1128,136.9455,-6.0569,2,13.901,Arafura Sea
4428,20241126,1309,113.2601,-6.8362,1,48.928,Java Sea
4429,20240421,1839,108.6415,-5.6572,1,44.692,Java Sea
4430,20240309,1853,111.309,-6.7826,1,5.921,Java Sea
4431,20240905,0859,135.4946,-6.32,10,22.208,Arafura Sea
4432,20240821,1822,111.0828,-6.1218,1,3.879,Java Sea
4433,20241006,1357,121.2353,0.3635,8,29.68,Celebes Sea
4434,20240422,2313,138.8358,-5.9062,1,48.213,Arafura Sea
4435,20240806,0215,133.8247,-7.5432,1,0.741,Arafura Sea
4436,20241012,1814,120.7071,1.9584,1,7.522,Celebes Sea
4437,20240101,1846,101.3617,2.1651,2,42.777,Malacca Strait
4438,20240907,1302,111.0028,-0.0534,2,35.04,South China Sea
4439,20240227,0725,109.4153,-4.2699,8,17.25,Java Sea
4440,20241218,0843,112.1181,-6.0305,2,30.302,Java Sea
4441,20240124,1527,115.7917,1.8162,8,2.677,South China Sea
4442,20240526,0728,103.7546,1.2979,1,2.054,Malacca Strait
4443,20241228,2119,109.9445,-5.2262,1,44.641,Java Sea
4444,20241124,2057,110.7126,-5.687,8,19.388,Java Sea
4445,20240212,1551,122.5127,0.62,3,15.402,Celebes Sea
4446,20240914,1309,110.2752,-4.0833,1,14.878,Java Sea
4447,20240316,1614,121.4974,-1.5976,1,31.574,Celebes Sea
4448,20240916,0545,113.0806,-5.1869,1,13.283,Java Sea
4449,20240423,0737,119.4108,-1.0338,2,41.808,Celebes Sea
4450,20240211,1800,123.204,3.5098,3,23.321,Celebes Sea
4451,20241123,0017,109.9046,2.819,1,47.43,South China Sea
4452,20240803,1142,113.464,-5.7403,8,13.663,Java Sea
4453,20240701,0935,136.2526,-6.2171,1,29.66,Arafura Sea
4454,20241127,2328,108.5916,-6.7038,1,32.819,Java Sea
4455,20240825,1252,103.1476,3.0021,8,23.955,Malacca Strait
4456,20240702,1700,101.6035,1.7551,1,25.257,Malacca Strait
4457,20241014,0920,135.3942,-6.437,1,46.365,Arafura Sea
4458,20241018,1608,110.5463,-6.1374,1,29.868,Java Sea
4459,20240524,0800,123.9803,0.8081,1,21.841,Celebes Sea
4460,20240720,0534,136.8781,-6.2306,2,23.637,Arafura Sea
4461,20241109,0151,137.5175,-7.2728,1,24.208,Arafura Sea
4462,20241002,0755,103.4434,2.2954,1,4.842,Malacca Strait
4463,20240419,0701,109.3579,-5.368,1,44.893,Java Sea
4464,20240522,0016,108.7843,-4.3934,1,25.337,Java Sea
4465,20240323,0936,102.0923,1.9593,1,19.938,Malacca Strait
4466,20240809,1133,101.1059,2.2362,1,10.95,Malacca Strait
4467,20240907,2045,111.1715,-5.2844,2,46.309,Java Sea
4468,20240720,1315,135.2972,-5.1245,10,33.024,Arafura Sea
4469,20241012,2234,113.8868,-4.8639,8,22.149,Java Sea
4470,20240311,2102,111.2478,-5.3983,1,34.779,Java Sea
4471,20241214,0427,122.7499,3.9591,1,46.746,Celebes Sea
4472,20240319,0656,101.8821,3.111,1,34.358,Malacca Strait
4473,20240627,0337,119.6869,1.1513,1,23.15,Celebes Sea
4474,20240103,0059,102.2584,3.5154,1,40.929,Malacca Strait
4475,20241126,1946,100.3083,3.277,1,37.19,Malacca Strait
4476,20241115,0508,115.5302,-1.8728,1,6.648,South China Sea
4477,20240121,0846,111.288,-2.5486,8,39.927,South China Sea
4478,20240514,2202,110.1332,-4.0413,1,5.146,Java Sea
4479,20240420,0622,101.6321,2.8965,10,2.305,Malacca Strait
4480,20240311,0705,109.3203,-6.6056,2,47.743,Java Sea
4481,20240628,1953,108.3756,-5.5165,3,14.549,Java Sea
4482,20240517,0922,139.2578,-8.7548,1,2.939,Arafura Sea
4483,20241007,2311,108.1014,-4.1357,8,26.017,Java Sea
4484,20241026,1416,113.7569,2.2918,1,13.857,South China Sea
4485,20241001,1442,103.1509,1.2581,1,28.084,Malacca Strait
4486,20240325,1541,110.2998,-4.9316,1,11.42,Java Sea
4487,20240215,0430,101.3726,2.3225,1,47.377,Malacca Strait
4488,20240515,0324,101.2399,3.7803,1,20.611,Malacca Strait
4489,20240426,1808,114.2392,-6.2588,3,30.557,Java Sea
4490,20240212,0106,112.9546,-4.5032,8,10.781,Java Sea
4491,20241002,1339,113.9781,-5.0902,1,42.807,Java Sea
4492,20240906,0930,122.0652,3.3119,8,9.853,Celebes Sea
4493,20240320,1914,138.8256,-8.7205,8,22.771,Arafura Sea
4494,20240812,1944,112.2036,-6.5559,1,39.482,Java Sea
4495,20240526,0547,102.6718,1.2626,1,4.934,Malacca Strait
4496,20241213,2020,98.4958,-8.1136,3,30.103,Indian Ocean
4497,20240413,0825,113.02,-4.4975,8,13.719,Java Sea
4498,20241026,1316,113.766,-4.7538,2,7.794,Java Sea
4499,20241102,1410,139.8641,-6.1698,2,46.032,Arafura Sea
4500,20240606,1454,100.1838,-6.4989,2,31.546,Indian Ocean
4501,20240622,1538,104.3607,-4.3913,1,45.842,Indian Ocean
4502,20240102,1803,113.2543,-6.3459,1,33.447,Java Sea
4503,20241228,1330,114.8283,-5.9737,2,46.625,Java Sea
4504,20240704,1542,110.5532,-0.7819,1,15.799,South China Sea
4505,20240721,0645,100.1112,1.8679,1,14.709,Malacca Strait
4506,20241114,1652,102.594,3.9164,1,38.676,Malacca Strait
4507,20240604,1413,102.9943,3.2045,1,16.022,Malacca Strait
4508,20240604,2331,97.5439,-4.0533,8,20.096,Indian Ocean
4509,20240619,1326,135.5128,-5.7319,1,1.124,Arafura Sea
4510,20240423,0720,137.484,-5.9235,1,8.096,Arafura Sea
4511,20240521,0436,120.9758,-0.3677,1,8.408,Celebes Sea
4512,20240511,1137,98.0231,-8.5371,1,31.878,Indian Ocean
4513,20240416,1217,109.7816,0.847,1,3.969,South China Sea
4514,20240320,1504,111.0075,-6.358,1,11.424,Java Sea
4515,20240201,1923,100.7158,2.6787,3,32.1,Malacca Strait
4516,20241005,0523,114.2474,-4.9865,2,2.13,Java Sea
4517,20240519,1235,137.716,-5.2232,8,13.385,Arafura Sea
4518,20241026,1003,101.7301,2.9392,1,46.097,Malacca Strait
4519,20241110,1543,103.7353,2.9777,1,31.373,Malacca Strait
4520,20240510,1225,114.8389,-5.4827,1,19.176,Java Sea
4521,20241127,0036,102.248,2.2943,2,31.872,Malacca Strait
4522,20241124,1101,110.8593,-6.5237,8,26.704,Java Sea
4523,20240706,1811,100.7231,3.3614,1,19.162,Malacca Strait
4524,20240311,1410,123.2514,-0.7357,3,24.648,Celebes Sea
4525,20240718,2210,120.5209,2.9675,2,23.942,Celebes Sea
4526,20240425,2116,112.7742,-5.5974,2,32.083,Java Sea
4527,20240202,1119,116.8033,-0.5029,1,30.175,South China Sea
4528,20240728,1632,133.6085,-8.8072,1,40.781,Arafura Sea
4529,20240916,1917,102.9553,2.5599,10,48.607,Malacca Strait
4530,20240422,2039,123.9249,3.337,2,18.331,Celebes Sea
4531,20240726,0219,121.1362,2.2437,1,14.017,Celebes Sea
4532,20241108,0334,116.7752,-1.6329,2,1.869,South China Sea
4533,20240719,0241,102.9648,1.8036,8,41.713,Malacca Strait
4534,20240421,1900,100.9517,-6.5308,2,5.007,Indian Ocean
4535,20240103,1232,134.1043,-5.2785,1,38.337,Arafura Sea
4536,20241004,1104,108.0413,-6.5401,1,46.445,Java Sea
4537,20241107,2149,113.7818,-5.0885,1,0.741,Java Sea
4538,20240308,0358,119.3977,0.9102,2,21.609,Celebes Sea
4539,20240620,0015,113.8362,-6.4512,8,5.335,Java Sea
4540,20241023,2244,136.4017,-7.7192,1,0.782,Arafura Sea
4541,20241203,1421,112.0728,-4.0069,1,42.223,Java Sea
4542,20240528,0916,115.3875,-1.955,2,49.564,South China Sea
4543,20240212,0246,136.5722,-5.8875,1,24.894,Arafura Sea
4544,20241102,2228,100.4611,2.3956,2,1.034,Malacca Strait
4545,20240128,0839,102.1322,1.5591,1,12.252,Malacca Strait
4546,20240924,0645,102.7519,-8.9516,1,28.611,Indian Ocean
4547,20240722,2123,113.8616,-6.4968,1,43.125,Java Sea
4548,20240218,0747,109.9323,-1.4082,1,37.829,South China Sea
4549,20240321,0105,111.1561,-6.5195,8,11.402,Java Sea
4550,20240506,1647,111.2713,-5.961,10,11.148,Java Sea
4551,20241225,0232,112.447,-2.8406,1,5.985,South China Sea
4552,20241218,1338,116.8849,-0.1903,3,0.849,South China Sea
4553,20240525,0514,101.3324,2.5216,1,39.096,Malacca Strait
4554,20240216,2121,108.2856,-5.2799,8,10.831,Java Sea
4555,20240626,0633,110.5462,1.0423,1,14.41,South China Sea
4556,20240626,1016,112.6532,-6.9176,1,25.339,Java Sea
4557,20240802,0732,110.0385,-4.2127,3,12.9,Java Sea
4558,20240921,2301,101.9685,3.2015,1,32.695,Malacca Strait
4559,20240617,0745,102.6395,3.4923,1,44.842,Malacca Strait
4560,20240821,1915,114.3194,-5.6744,10,46.527,Java Sea
4561,20241218,0723,109.3118,-6.9226,1,5.843,Java Sea
4562,20240114,0634,133.4425,-8.2269,8,2.036,Arafura Sea
4563,20240310,0104,113.3688,-0.8167,1,3.774,South China Sea
4564,20240826,0229,102.853,1.8195,3,2.927,Malacca Strait
4565,20240819,1335,102.1631,3.8175,8,20.574,Malacca Strait
4566,20240527,0142,112.6015,-6.5094,1,30.406,Java Sea
4567,20240418,2136,101.1911,3.0542,2,3.591,Malacca Strait
4568,20240527,1031,114.9776,-4.1535,2,39.889,Java Sea
4569,20241028,1036,101.7559,3.7064,1,20.256,Malacca Strait
4570,20240215,1304,111.3876,-5.2953,1,46.633,Java Sea
4571,20240105,0435,103.7905,3.2751,2,0.708,Malacca Strait
4572,20240817,0542,135.45,-8.08,1,7.231,Arafura Sea
4573,20240621,1811,114.5568,-2.6441,2,26.84,South China Sea
4574,20240623,1629,121.7781,2.703,1,47.887,Celebes Sea
4575,20241124,1057,123.382,-0.859,3,34.381,Celebes Sea
4576,20241008,1842,112.9002,-6.2352,2,21.473,Java Sea
4577,20240710,1708,138.5994,-7.7667,1,34.028,Arafura Sea
4578,20240726,2145,111.9007,-6.0427,1,12.367,Java Sea
4579,20240813,0509,113.1313,-5.7511,3,23.929,Java Sea
4580,20240428,0924,103.9225,1.6772,8,31.723,Malacca Strait
4581,20240409,0144,108.7305,-5.7276,1,43.938,Java Sea
4582,20241211,0526,110.7885,-6.4113,10,10.983,Java Sea
4583,20240307,0602,114.0812,-5.3302,1,14.524,Java Sea
4584,20241221,0955,110.5415,-4.8502,1,14.879,Java Sea
4585,20240519,0836,108.5425,-5.5984,1,16.956,Java Sea
4586,20241118,1711,119.8335,2.8777,3,42.887,Celebes Sea
4587,20240603,0507,135.65,-6.9773,2,48.946,Arafura Sea
4588,20240309,2111,103.0097,2.925,1,29.538,Malacca Strait
4589,20240824,0641,116.9163,-1.9588,1,45.417,South China Sea
4590,20241119,0354,123.4108,0.2479,1,0.604,Celebes Sea
4591,20241103,1617,103.2381,1.7833,1,24.265,Malacca Strait
4592,20240111,1435,123.587,3.3861,8,8.99,Celebes Sea
4593,20241217,0225,100.7863,1.2287,1,48.995,Malacca Strait
4594,20241122,1219,98.9089,-6.608,8,10.677,Indian Ocean
4595,20240521,1326,113.7258,-6.787,1,36.951,Java Sea
4596,20241021,1328,119.5712,-1.8411,1,45.7,Celebes Sea
4597,20240217,1544,123.4048,-1.1178,2,31.627,Celebes Sea
4598,20240515,0200,100.0358,1.2326,1,5.568,Malacca Strait
4599,20240403,1358,99.5474,-8.306,1,13.089,Indian Ocean
4600,20240926,1950,114.3726,-5.5582,2,49.754,Java Sea
4601,20240206,0156,116.6573,0.8332,2,4.457,South China Sea
